policy,panel,quarter,horizon,role,group,n,unique_tickers,mean,median,p10,p90,positive_return_rate,ambiguous_3w_n,stop_first_3w_n,fast_winner_3w_n,unresolved_3w_n,mae_3w_median,mfe_3w_median,mae_4w_median,mfe_4w_median
r6_rdagent,nonoverlap_w4,2025Q4,w2,PRIMARY,retained,524,403,0.004455222339096269,0.00136860929388345,-0.075242225646406,0.08415170040709172,0.5114503816793893,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w2,PRIMARY,unknown_feature,330,289,0.005195886847435483,0.0031049985146493504,-0.07474578225584498,0.08563791753110281,0.5212121212121212,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,baseline,604,455,0.010515629982461796,0.00232363722539325,-0.0909197203493238,0.12076652630981598,0.5182119205298014,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_rdagent,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,flagged,80,75,0.006644875190643784,0.00054660526390945,-0.16704469619166776,0.14772087892813773,0.5,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_rdagent,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,retained,524,403,0.01110658491251035,0.0025061854151686,-0.07909056882689951,0.11013912315094677,0.5209923664122137,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,unknown_feature,330,289,0.015160079019954571,0.00433531948476165,-0.07674924459229619,0.12517499590887257,0.5363636363636364,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w4,PRIMARY,baseline,604,455,0.024414361095011057,0.0142909776336619,-0.0990424604509003,0.1464796314533983,0.5711920529801324,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_rdagent,nonoverlap_w4,2025Q4,w4,PRIMARY,flagged,80,75,0.03965319364019808,0.03907413934414255,-0.15373357362272766,0.18795770577633492,0.575,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_rdagent,nonoverlap_w4,2025Q4,w4,PRIMARY,retained,524,403,0.022087821775135175,0.0123064516767149,-0.0919310892087841,0.13092670300956605,0.5706106870229007,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_rdagent,nonoverlap_w4,2025Q4,w4,PRIMARY,unknown_feature,330,289,0.026859512762414172,0.01206281399672845,-0.0778593819896282,0.14830946079431875,0.5787878787878787,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_simple,all_entries,2025Q4,w1,PRIMARY,baseline,865,460,0.000955968198771936,0.0018667897134967,-0.06207358425659606,0.05865710359418752,0.5167630057803468,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_simple,all_entries,2025Q4,w1,PRIMARY,flagged,103,78,-0.003242459815015966,0.0065148740426308,-0.09594884698982059,0.06215573955095744,0.5533980582524272,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_simple,all_entries,2025Q4,w1,PRIMARY,retained,762,415,0.0015234722478797492,0.0014332134879304,-0.059945476041727536,0.05722543374922172,0.5118110236220472,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_simple,all_entries,2025Q4,w1,PRIMARY,unknown_feature,464,297,0.0021921300946856266,0.0015404365207647998,-0.05909999353119813,0.058384086874147624,0.5107758620689655,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_simple,all_entries,2025Q4,w2,PRIMARY,baseline,865,460,0.005825900210532088,0.0031818043101916,-0.08070045808937686,0.08640628515309016,0.5248554913294797,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_simple,all_entries,2025Q4,w2,PRIMARY,flagged,103,78,-0.005241295233207568,-0.0048972895322095,-0.15966587614626987,0.10378956786243232,0.49514563106796117,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_simple,all_entries,2025Q4,w2,PRIMARY,retained,762,415,0.007321859699646501,0.0032277586247375003,-0.07509455685905361,0.08483552074933945,0.5288713910761155,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_simple,all_entries,2025Q4,w2,PRIMARY,unknown_feature,464,297,0.007413469093046232,0.004861556347298851,-0.07358041776989245,0.0838857866117403,0.5366379310344828,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_simple,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,baseline,865,460,0.01503015351410834,0.0076758136729364,-0.0866473868954096,0.11399347235243512,0.5410404624277456,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_simple,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,flagged,103,78,0.00818903043678773,0.0157875354667942,-0.15063996701757665,0.14735814415543397,0.5436893203883495,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_simple,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,retained,762,415,0.0159548722502816,0.00628266386464065,-0.07916738531343916,0.10904310960825703,0.5406824146981627,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_simple,all_entries,2025Q4,w3,DIAGNOSTIC_ONLY,unknown_feature,464,297,0.01936742743328791,0.0054658381070761,-0.07594655662869526,0.11677496430637832,0.5387931034482759,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_simple,all_entries,2025Q4,w4,PRIMARY,baseline,865,460,0.026911896966363213,0.0151803333564966,-0.09488611402823469,0.1440132558404339,0.5757225433526012,1,242,63,559,-0.0463439475101196,0.0551230407557696,-0.0537050074277486,0.0680542233940622
r6_simple,all_entries,2025Q4,w4,PRIMARY,flagged,103,78,0.03289481799792445,0.0434783362802657,-0.15081924202963562,0.1855049730829906,0.5922330097087378,0,41,13,49,-0.0610477090491876,0.0896764184589964,-0.0694969302723464,0.1085111155237175
r6_simple,all_entries,2025Q4,w4,PRIMARY,retained,762,415,0.026103181918789974,0.01473088201937785,-0.08899782952258298,0.13291940184813822,0.573490813648294,1,201,50,510,-0.0446832832475732,0.05184769462035095,-0.053309438615878946,0.0633562441381613
r6_simple,all_entries,2025Q4,w4,PRIMARY,unknown_feature,464,297,0.03099706220230978,0.01398551919193845,-0.07995691613278945,0.14645052887991566,0.5797413793103449,1,116,29,318,-0.0447994119845348,0.051687540520946845,-0.05368542544626015,0.0627030871117739
r6_simple,nonoverlap_w4,2025Q4,w1,PRIMARY,baseline,604,455,-0.0005347774686351826,0.00038534905283645,-0.06622452089498555,0.05838408687414766,0.5016556291390728,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_simple,nonoverlap_w4,2025Q4,w1,PRIMARY,flagged,80,75,-0.0029302414530546035,0.008330527209719451,-0.10712922109834622,0.07936933054883885,0.5625,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_simple,nonoverlap_w4,2025Q4,w1,PRIMARY,retained,524,403,-0.00016905777635740872,0.0,-0.06248598497577767,0.056585400141329366,0.49236641221374045,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w1,PRIMARY,unknown_feature,330,289,0.0012928348707145667,-0.0005371889400065,-0.06287468669228923,0.05923126469690415,0.48787878787878786,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w2,PRIMARY,baseline,604,455,0.00250182802965347,0.0004419565719531,-0.08271432071674267,0.08579505884110315,0.5016556291390728,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_simple,nonoverlap_w4,2025Q4,w2,PRIMARY,flagged,80,75,-0.010292904697196863,-0.009728130538603,-0.17176137546930811,0.10254355687186961,0.4375,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_simple,nonoverlap_w4,2025Q4,w2,PRIMARY,retained,524,403,0.004455222339096269,0.00136860929388345,-0.075242225646406,0.08415170040709172,0.5114503816793893,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w2,PRIMARY,unknown_feature,330,289,0.005195886847435483,0.0031049985146493504,-0.07474578225584498,0.08563791753110281,0.5212121212121212,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,baseline,604,455,0.010515629982461796,0.00232363722539325,-0.0909197203493238,0.12076652630981598,0.5182119205298014,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_simple,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,flagged,80,75,0.006644875190643784,0.00054660526390945,-0.16704469619166776,0.14772087892813773,0.5,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_simple,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,retained,524,403,0.01110658491251035,0.0025061854151686,-0.07909056882689951,0.11013912315094677,0.5209923664122137,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w3,DIAGNOSTIC_ONLY,unknown_feature,330,289,0.015160079019954571,0.00433531948476165,-0.07674924459229619,0.12517499590887257,0.5363636363636364,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w4,PRIMARY,baseline,604,455,0.024414361095011057,0.0142909776336619,-0.0990424604509003,0.1464796314533983,0.5711920529801324,1,178,45,380,-0.0498140865354062,0.05355494710021865,-0.0578715066158645,0.06746560529989605
r6_simple,nonoverlap_w4,2025Q4,w4,PRIMARY,flagged,80,75,0.03965319364019808,0.03907413934414255,-0.15373357362272766,0.18795770577633492,0.575,0,33,10,37,-0.06755833841997394,0.08753814187627301,-0.0706201616135958,0.1089222040834733
r6_simple,nonoverlap_w4,2025Q4,w4,PRIMARY,retained,524,403,0.022087821775135175,0.0123064516767149,-0.0919310892087841,0.13092670300956605,0.5706106870229007,1,145,35,343,-0.04686757294642095,0.05046548881673925,-0.05677133181482055,0.059863955100171104
r6_simple,nonoverlap_w4,2025Q4,w4,PRIMARY,unknown_feature,330,289,0.026859512762414172,0.01206281399672845,-0.0778593819896282,0.14830946079431875,0.5787878787878787,1,88,23,218,-0.04956225744962085,0.051336291382092,-0.0558660093429025,0.059863955100171104
r6_rdagent,all_entries,2026Q1,w1,PRIMARY,baseline,977,554,0.00973671572881762,0.0030255276235238,-0.049525533829659574,0.0741830146024518,0.5291709314227226,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
r6_rdagent,all_entries,2026Q1,w1,PRIMARY,flagged,96,76,0.01537907941731073,0.0012250632061773501,-0.06489157599696466,0.10356102734633685,0.5104166666666666,1,45,17,33,-0.0803571895169864,0.09250464477381184,-0.0880552303404076,0.1245034333523512
r6_rdagent,all_entries,2026Q1,w1,PRIMARY,retained,881,509,0.009121883817245165,0.0033999633789063,-0.0445736514757517,0.0681925679012087,0.5312145289443814,1,267,59,554,-0.0485948477751755,0.0680389107850478,-0.0578898599015701,0.0783999633789063
r6_rdagent,all_entries,2026Q1,w1,PRIMARY,unknown_feature,533,353,0.010981409215274221,0.0028873966110876,-0.046233127909925315,0.07969042685309309,0.5309568480300187,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
r6_rdagent,all_entries,2026Q1,w2,PRIMARY,baseline,977,554,0.018199934567143913,0.0131683930861425,-0.07643079370983215,0.10795014497530002,0.579324462640737,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
r6_rdagent,all_entries,2026Q1,w2,PRIMARY,flagged,96,76,0.03151506882403151,0.01674682680152425,-0.11354466204373335,0.19861969085572034,0.5520833333333334,1,45,17,33,-0.0803571895169864,0.09250464477381184,-0.0880552303404076,0.1245034333523512
r6_rdagent,all_entries,2026Q1,w2,PRIMARY,retained,881,509,0.016749023229276478,0.0130399266555332,-0.0736602451606028,0.1000000467487418,0.5822928490351873,1,267,59,554,-0.0485948477751755,0.0680389107850478,-0.0578898599015701,0.0783999633789063
r6_rdagent,all_entries,2026Q1,w2,PRIMARY,unknown_feature,533,353,0.020443234348161688,0.0141927719268959,-0.07796571171745152,0.10946387915596263,0.574108818011257,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
r6_rdagent,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,977,554,0.02133288861961486,0.0118370237685248,-0.09387967734343532,0.14225829775774135,0.5670419651995906,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
r6_rdagent,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,96,76,0.04678230514519419,0.03371687551219975,-0.1108894897930654,0.24939074318511045,0.5729166666666666,1,45,17,33,-0.0803571895169864,0.09250464477381184,-0.0880552303404076,0.1245034333523512
r6_rdagent,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,retained,881,509,0.01855973994032358,0.0110524644946177,-0.0922002098749588,0.1362006622707119,0.5664018161180476,1,267,59,554,-0.0485948477751755,0.0680389107850478,-0.0578898599015701,0.0783999633789063
r6_rdagent,all_entries,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,533,353,0.022113227265467834,0.01391530081231,-0.09297481022356559,0.14094917174661753,0.5797373358348968,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
r6_rdagent,all_entries,2026Q1,w4,PRIMARY,baseline,977,554,0.022650317707817617,0.0120240045618376,-0.11799509849237107,0.16778346904123784,0.5506653019447287,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
r6_rdagent,all_entries,2026Q1,w4,PRIMARY,flagged,96,76,0.05132452049195411,0.02153023528033255,-0.14957623992116126,0.2749951726261465,0.5833333333333334,1,45,17,33,-0.0803571895169864,0.09250464477381184,-0.0880552303404076,0.1245034333523512
r6_rdagent,all_entries,2026Q1,w4,PRIMARY,retained,881,509,0.019525773477083105,0.0107734008892399,-0.1167105943374849,0.1526197670866258,0.547105561861521,1,267,59,554,-0.0485948477751755,0.0680389107850478,-0.0578898599015701,0.0783999633789063
r6_rdagent,all_entries,2026Q1,w4,PRIMARY,unknown_feature,533,353,0.02271335739054807,0.0127254370791549,-0.11898947479675509,0.1606988631624671,0.5459662288930581,1,165,41,326,-0.0494093978053455,0.0713340552200887,-0.0568383137456488,0.0847701364014608
r6_rdagent,nonoverlap_w4,2026Q1,w1,PRIMARY,baseline,666,537,0.009668635586628173,0.00290940579731645,-0.05287788764233625,0.07549406433395955,0.524024024024024,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
r6_rdagent,nonoverlap_w4,2026Q1,w1,PRIMARY,flagged,74,71,0.01857759075717175,0.00288165973517355,-0.06535003034107875,0.13003725410901118,0.527027027027027,1,35,14,24,-0.0850691210771921,0.109444125936577,-0.0863557387470051,0.1325776724835372
r6_rdagent,nonoverlap_w4,2026Q1,w1,PRIMARY,retained,592,485,0.008555016190310225,0.00290940579731645,-0.05033318276450785,0.06938987918007673,0.5236486486486487,1,182,47,362,-0.048722316601722854,0.0694726970876586,-0.059272559803049005,0.0821001140186069
r6_rdagent,nonoverlap_w4,2026Q1,w1,PRIMARY,unknown_feature,385,338,0.011339234744381706,0.0041287559488483,-0.0501595619780593,0.08096699699349422,0.5324675324675324,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
r6_rdagent,nonoverlap_w4,2026Q1,w2,PRIMARY,baseline,666,537,0.022945191334948784,0.0160425838475271,-0.07651049018582434,0.1195277117605726,0.5945945945945946,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
r6_rdagent,nonoverlap_w4,2026Q1,w2,PRIMARY,flagged,74,71,0.04371087847880681,0.030864093450993647,-0.098420887831861,0.21936730136299476,0.5945945945945946,1,35,14,24,-0.0850691210771921,0.109444125936577,-0.0863557387470051,0.1325776724835372
r6_rdagent,nonoverlap_w4,2026Q1,w2,PRIMARY,retained,592,485,0.020349480441966532,0.015068923751049599,-0.07375454873188599,0.10551136133252355,0.5945945945945946,1,182,47,362,-0.048722316601722854,0.0694726970876586,-0.059272559803049005,0.0821001140186069
r6_rdagent,nonoverlap_w4,2026Q1,w2,PRIMARY,unknown_feature,385,338,0.024547417195812025,0.0161769480458147,-0.07793467646172636,0.12014610520147993,0.5844155844155844,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
r6_rdagent,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,baseline,666,537,0.025861697447700324,0.0172546289149633,-0.0926276336908324,0.15455575133570695,0.5825825825825826,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
r6_rdagent,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,flagged,74,71,0.056980152151351916,0.0355103277352487,-0.10461262896360939,0.2764230577235574,0.6081081081081081,1,35,14,24,-0.0850691210771921,0.109444125936577,-0.0863557387470051,0.1325776724835372
r6_rdagent,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,retained,592,485,0.02197189060974388,0.0163468079151284,-0.09110161126939381,0.1409874181424699,0.5793918918918919,1,182,47,362,-0.048722316601722854,0.0694726970876586,-0.059272559803049005,0.0821001140186069
r6_rdagent,nonoverlap_w4,2026Q1,w3,DIAGNOSTIC_ONLY,unknown_feature,385,338,0.026289011175828967,0.0181121376060102,-0.09162780956143278,0.15179553959658917,0.5948051948051948,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
r6_rdagent,nonoverlap_w4,2026Q1,w4,PRIMARY,baseline,666,537,0.028294078260659827,0.014317082196008399,-0.11882343861168279,0.18308245957213015,0.566066066066066,2,217,61,386,-0.050200701274182996,0.07152571031362726,-0.060440586949559005,0.0867196179724384
r6_rdagent,nonoverlap_w4,2026Q1,w4,PRIMARY,flagged,74,71,0.06529633999700427,0.03032848912422565,-0.13538079639889106,0.2841697976117776,0.6351351351351351,1,35,14,24,-0.0850691210771921,0.109444125936577,-0.0863557387470051,0.1325776724835372
r6_rdagent,nonoverlap_w4,2026Q1,w4,PRIMARY,retained,592,485,0.023668795543616773,0.01293678368827275,-0.11730768760913175,0.16630645911032269,0.5574324324324325,1,182,47,362,-0.048722316601722854,0.0694726970876586,-0.059272559803049005,0.0821001140186069
r6_rdagent,nonoverlap_w4,2026Q1,w4,PRIMARY,unknown_feature,385,338,0.026869575771679737,0.0172662447629714,-0.11911259327113362,0.17184382480813273,0.561038961038961,1,118,36,230,-0.049083221483041,0.0726222481764693,-0.0562903140830158,0.0919394871797827
r6_simple,all_entries,2026Q1,w1,PRIMARY,baseline,977,554,0.00973671572881762,0.0030255276235238,-0.049525533829659574,0.0741830146024518,0.5291709314227226,2,312,76,587,-0.0499443580373802,0.0693340417437848,-0.0599120740029069,0.0813233313987678
