variant,skeptical_status,final_value,total_return_pct,max_drawdown_pct,stop_events,input_picks,rebalance_events,median_week_avg_latest_return_pct,min_week_avg_latest_return_pct,pick_bottom5_precision_bad,pick_stop_rate,missed_baseline_weeks,missed_baseline_avg_return_pct,overlap_avg_return_delta_pct,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,rule_count,scope,eps_gate,core_mode,geometry_mode,freshness_mode,buy_point_mode,industry_cover,research_order,max_picks
sk_sigext_epspass_coreloose_freshallow_bpallow_geomreject_noind_def_top2,reject,13571.796000000002,35.717960000000026,-12.60759762395639,4,84,42,20.4602915,-4.2633275,0.20238095238095238,0.16666666666666666,0,,1.5545109500000007,0.17857142857142858,0.0,0.0,0.0,0.0,8,sigext,pass25,coreloose,geomreject,freshallow,bpallow,False,def,2
sk_sigext_epspass_coreloose_freshstrict_bpstrict_geomallow_noind_def_top2,reject,13571.796000000002,35.717960000000026,-12.60759762395639,4,84,42,20.4602915,-4.2633275,0.20238095238095238,0.16666666666666666,0,,1.5545109500000007,0.17857142857142858,0.0,0.0,0.0,0.0,7,sigext,pass25,coreloose,geomallow,freshstrict,bpstrict,False,def,2
sk_sigext_epspass_coreloose_freshstrict_bpallow_geomallow_noind_def_top2,reject,13571.796000000002,35.717960000000026,-12.60759762395639,4,84,42,20.4602915,-4.2633275,0.20238095238095238,0.16666666666666666,0,,1.5545109500000007,0.17857142857142858,0.0,0.0,0.0,0.0,8,sigext,pass25,coreloose,geomallow,freshstrict,bpallow,False,def,2
sk_sigext_epspass_coreloose_freshallow_bpstrict_geomallow_noind_def_top2,reject,13571.796000000002,35.717960000000026,-12.60759762395639,4,84,42,20.4602915,-4.2633275,0.20238095238095238,0.16666666666666666,0,,1.5545109500000007,0.17857142857142858,0.0,0.0,0.0,0.0,8,sigext,pass25,coreloose,geomallow,freshallow,bpstrict,False,def,2
sk_sigext_epspass_coreloose_freshallow_bpallow_geomallow_noind_def_top2,reject,13571.796000000002,35.717960000000026,-12.60759762395639,4,84,42,20.4602915,-4.2633275,0.20238095238095238,0.16666666666666666,0,,1.5545109500000007,0.17857142857142858,0.0,0.0,0.0,0.0,9,sigext,pass25,coreloose,geomallow,freshallow,bpallow,False,def,2
sk_act_epsknown_corestrict_freshstrict_bpstrict_geomallow_noind_prox_top2,reject,13511.432,35.114320000000006,-16.9863253421218,5,82,42,17.858276500000002,-9.591255499999999,0.2073170731707317,0.17073170731707318,0,,-0.5236337903225804,0.0,0.0,0.07317073170731707,0.0,0.0,4,act,known,corestrict,geomallow,freshstrict,bpstrict,False,prox,2
sk_act_epsknown_corestrict_freshstrict_bpallow_geomallow_noind_prox_top2,reject,13511.432,35.114320000000006,-16.9863253421218,5,82,42,17.858276500000002,-9.591255499999999,0.2073170731707317,0.17073170731707318,0,,-0.5236337903225804,0.0,0.0,0.07317073170731707,0.0,0.0,5,act,known,corestrict,geomallow,freshstrict,bpallow,False,prox,2
sk_act_epsknown_corestrict_freshallow_bpstrict_geomallow_noind_prox_top2,reject,13511.432,35.114320000000006,-16.9863253421218,5,82,42,17.858276500000002,-9.591255499999999,0.2073170731707317,0.17073170731707318,0,,-0.5236337903225804,0.0,0.0,0.07317073170731707,0.0,0.0,5,act,known,corestrict,geomallow,freshallow,bpstrict,False,prox,2
sk_act_epsknown_corestrict_freshallow_bpallow_geomallow_noind_prox_top2,reject,13511.432,35.114320000000006,-16.9863253421218,5,82,42,17.858276500000002,-9.591255499999999,0.2073170731707317,0.17073170731707318,0,,-0.5236337903225804,0.0,0.0,0.07317073170731707,0.0,0.0,6,act,known,corestrict,geomallow,freshallow,bpallow,False,prox,2
sk_act_epsknown_coreentryloose_freshstrict_bpstrict_geomallow_noind_prox_top2,reject,13511.432,35.114320000000006,-16.9863253421218,5,82,42,17.858276500000002,-9.591255499999999,0.2073170731707317,0.17073170731707318,0,,-0.5236337903225804,0.0,0.0,0.07317073170731707,0.0,0.0,5,act,known,coreentryloose,geomallow,freshstrict,bpstrict,False,prox,2
